CNPJ;RazaoSocial;Ano;Trimestre;ValorDespesas
;;2025;1;8973649.02
;;2025;1;2725914.48
;;2025;1;1833.33
;;2025;1;6752030.39
;;2025;1;2445848.04
;;2025;1;27646941.46
;;2025;1;12930.67
;;2025;1;225339.72
;;2025;1;2254.09
;;2025;1;41782.62
;;2025;1;76074.18
;;2025;1;1235.75
;;2025;1;253610.94
;;2025;1;198938.41
;;2025;1;425162.01
;;2025;1;22637585.84
;;2025;1;1212931.98
;;2025;1;44747.03
;;2025;1;2145.76
;;2025;1;2990198.68
;;2025;1;110153.05
;;2025;1;2370019.04
;;2025;1;76903.31
;;2025;1;5169084.21
;;2025;1;15035.65
;;2025;1;919.33
;;2025;1;59755.22
;;2025;1;255739.32
;;2025;1;26426.58
;;2025;1;1030060.09
;;2025;1;381228.83
;;2025;1;3167311.55
;;2025;1;146091.16
;;2025;1;30834.33
;;2025;1;1350.0
;;2025;1;18359.89
;;2025;1;5467.33
;;2025;1;12399.14
;;2025;1;32591.93
;;2025;1;6406.52
;;2025;1;811.47
;;2025;1;30251.86
;;2025;1;1282.5
;;2025;1;26661.94
;;2025;1;13263.92
;;2025;1;32797.15
;;2025;1;1203.61
;;2025;1;58909.79
;;2025;1;14145.61
;;2025;1;1540697.59
;;2025;1;537797.22
;;2025;1;5268626.57
;;2025;1;54451.19
;;2025;1;6862905.21
;;2025;1;1981032.69
;;2025;1;11515484.9
;;2025;1;350184.3
;;2025;1;246140.29
;;2025;1;715206.39
;;2025;1;81326.74
;;2025;1;4805375.15
;;2025;1;95570.18
;;2025;1;12297533.34
;;2025;1;9225.13
;;2025;1;1216184.52
;;2025;1;30.0
;;2025;1;13990.7
;;2025;1;3532.75
;;2025;1;62619.79
;;2025;1;13044.64
;;2025;1;557696.3
;;2025;1;59305.12
;;2025;1;425957.07
;;2025;1;10421.52
;;2025;1;1576.43
;;2025;1;8951.97
;;2025;1;152.01
;;2025;1;37595.74
;;2025;1;3242.25
;;2025;1;539156.55
;;2025;1;22887.81
;;2025;1;724.45
;;2025;1;2910821.7
;;2025;1;409522.3
;;2025;1;3978865.01
;;2025;1;1978.79
;;2025;1;2118958.97
;;2025;1;122967.59
;;2025;1;83228.94
;;2025;1;1406547.16
;;2025;1;0.0
;;2025;1;240659.71
;;2025;1;0.0
;;2025;1;255108.9
;;2025;1;0.0
;;2025;1;2511625.6
;;2025;1;19437.24
;;2025;1;1865228.77
;;2025;1;67853.13
;;2025;1;1209279.92
;;2025;1;33035.84
;;2025;1;1051690.31
;;2025;1;29157.14
;;2025;1;293573.52
;;2025;1;34041598.4
;;2025;1;50938.54
;;2025;1;15565.67
;;2025;1;364274.61
;;2025;1;39270.33
;;2025;1;1106.11
;;2025;1;65.68
;;2025;1;279933.06
;;2025;1;367.78
;;2025;1;13421.49
;;2025;1;23138.95
;;2025;1;112030.49
;;2025;1;59040.25
;;2025;1;364607.86
;;2025;1;249531.26
;;2025;1;6166246.76
;;2025;1;84020.46
;;2025;1;1464853.33
;;2025;1;31878.74
;;2025;1;6382556.8
;;2025;1;9766.41
;;2025;1;236020.64
;;2025;1;3522.6
;;2025;1;62824.95
;;2025;1;486.12
;;2025;1;258461.74
;;2025;1;12914591.84
;;2025;1;26643.55
;;2025;1;206351.23
;;2025;1;437.07
;;2025;1;768.64
;;2025;1;7974.96
;;2025;1;253.44
;;2025;1;797476.26
;;2025;1;7971235.96
;;2025;1;89886.29
;;2025;1;3746721.58
;;2025;1;4449.31
;;2025;1;17363170.79
;;2025;1;861.0
;;2025;1;3092.92
;;2025;1;252760.64
;;2025;1;4584446.26
;;2025;1;1334.51
;;2025;1;344.17
;;2025;1;847.59
;;2025;1;36940.28
;;2025;1;158117.94
;;2025;1;106741.85
;;2025;1;302.0
;;2025;1;93569.91
;;2025;1;42048.94
;;2025;1;24530.47
;;2025;1;2208732.24
;;2025;1;7638179.48
;;2025;1;2200872.57
;;2025;1;1266758.74
;;2025;1;342454.18
;;2025;1;4822193.04
;;2025;1;31.88
;;2025;1;1212810.0
;;2025;1;6113603.09
;;2025;1;691095.64
;;2025;1;1410994.58
;;2025;1;1028482.66
;;2025;1;1101.47
;;2025;1;12659.33
;;2025;1;110383.63
;;2025;1;10453.12
;;2025;1;7975.73
;;2025;1;720.06
;;2025;1;113267.15
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;1027182.07
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;4849777.12
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;1197379.01
;;2025;1;41713.27
;;2025;1;32241032.2
;;2025;1;3015563.99
;;2025;1;13918265.1
;;2025;1;311330.11
;;2025;1;160.0
;;2025;1;3300.0
;;2025;1;1582077.58
;;2025;1;231881.18
;;2025;1;150036.4
;;2025;1;543532.36
;;2025;1;1343483.72
;;2025;1;24607.05
;;2025;1;38414.54
;;2025;1;521.17
;;2025;1;419182.73
;;2025;1;423890.45
;;2025;1;1937964.84
;;2025;1;17700.63
;;2025;1;18712.83
;;2025;1;436269.36
;;2025;1;20034.83
;;2025;1;25772.98
;;2025;1;10735.27
;;2025;1;5497.02
;;2025;1;49265.0
;;2025;1;126948.55
;;2025;1;32512.0
;;2025;1;68082.0
;;2025;1;98821.91
;;2025;1;400.0
;;2025;1;314937.48
;;2025;1;175973.08
;;2025;1;0.0
;;2025;1;1526707.76
;;2025;1;0.0
;;2025;1;9652956.62
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;53498.28
;;2025;1;746160.73
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;666.76
;;2025;1;105279.44
;;2025;1;841204.27
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;7445568.42
;;2025;1;85947.14
;;2025;1;1878329.61
;;2025;1;667.54
;;2025;1;323033.38
;;2025;1;422848.49
;;2025;1;4416879.03
;;2025;1;0.0
;;2025;1;110.25
;;2025;1;3462.38
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;83221.6
;;2025;1;0.0
;;2025;1;65676.46
;;2025;1;0.0
;;2025;1;561941.87
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;249153.71
;;2025;1;13266797.76
;;2025;1;340383.1
;;2025;1;3042584.06
;;2025;1;94576.62
;;2025;1;2409788.98
;;2025;1;8132.36
;;2025;1;17506916.44
;;2025;1;3051.51
;;2025;1;1050.45
;;2025;1;887305.66
;;2025;1;16820.89
;;2025;1;17204.78
;;2025;1;85173.46
;;2025;1;22967.54
;;2025;1;0.0
;;2025;1;49243.95
;;2025;1;109801.26
;;2025;1;46864.62
;;2025;1;483456.15
;;2025;1;42781.15
;;2025;1;63027.32
;;2025;1;9024.99
;;2025;1;105867.06
;;2025;1;438280.83
;;2025;1;1514843.83
;;2025;1;1663.3
;;2025;1;40030.14
;;2025;1;176113.71
;;2025;1;566620.05
;;2025;1;208.32
;;2025;1;115627.82
;;2025;1;210857.56
;;2025;1;460000.56
;;2025;1;840527.93
;;2025;1;407933.44
;;2025;1;52891.72
;;2025;1;4044.55
;;2025;1;210604.25
;;2025;1;1287484.89
;;2025;1;4186238.85
;;2025;1;855.0
;;2025;1;3438.49
;;2025;1;38611.54
;;2025;1;11271247.8
;;2025;1;93507365.06
;;2025;1;85660295.26
;;2025;1;38983.92
;;2025;1;272692252.58
;;2025;1;138469.56
;;2025;1;4438.57
;;2025;1;2441390.56
;;2025;1;343798.14
;;2025;1;3864879.66
;;2025;1;1013449.99
;;2025;1;7400.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;189579.92
;;2025;1;2939829.42
;;2025;1;0.0
;;2025;1;1299851.83
;;2025;1;747137.59
;;2025;1;2341519.4
;;2025;1;146647.33
;;2025;1;3783288.32
;;2025;1;0.0
;;2025;1;1782198.48
;;2025;1;8424454.77
;;2025;1;2674942.65
;;2025;1;6419151.05
;;2025;1;748309.5
;;2025;1;11721678.48
;;2025;1;0.0
;;2025;1;5485013.8
;;2025;1;1845116.23
;;2025;1;3247283.03
;;2025;1;70008.22
;;2025;1;5212850.04
;;2025;1;2407234.37
;;2025;1;6231.0
;;2025;1;94956.49
;;2025;1;155228.86
;;2025;1;15127.91
;;2025;1;125537.49
;;2025;1;8353.84
;;2025;1;6594.8
;;2025;1;117816.51
;;2025;1;10028.55
;;2025;1;3574630.04
;;2025;1;1426108.88
;;2025;1;12302729.79
;;2025;1;6119686.69
;;2025;1;2590.17
;;2025;1;63331851.53
;;2025;1;278531.78
;;2025;1;114720.03
;;2025;1;11000.09
;;2025;1;260330.74
;;2025;1;1513021.26
;;2025;1;1828814.16
;;2025;1;6512023.66
;;2025;1;73305.36
;;2025;1;480728.81
;;2025;1;1045333.57
;;2025;1;2544510.9
;;2025;1;2927582.03
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;47951.26
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;317463632.4
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;1327064.81
;;2025;1;2105025.13
;;2025;1;14936.93
;;2025;1;1617198.41
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;94030510.54
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;33455191.46
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;155936279.47
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;218597.09
;;2025;1;0.0
;;2025;1;197799.59
;;2025;1;1398130.51
;;2025;1;1124217.72
;;2025;1;4493.12
;;2025;1;2129161.48
;;2025;1;729797.41
;;2025;1;94194.6
;;2025;1;4985446.48
;;2025;1;3689.47
;;2025;1;1607201.16
;;2025;1;1126539.01
;;2025;1;48595.71
;;2025;1;2586976.11
;;2025;1;24000.0
;;2025;1;1693508.86
;;2025;1;617937.92
;;2025;1;10916.56
;;2025;1;15134.62
;;2025;1;68.0
;;2025;1;162544.24
;;2025;1;215652.73
;;2025;1;13516769.55
;;2025;1;5105069.03
;;2025;1;0.0
;;2025;1;77910.41
;;2025;1;26684.1
;;2025;1;9134.35
;;2025;1;1153.94
;;2025;1;53851.11
;;2025;1;130.6
;;2025;1;24152.59
;;2025;1;0.0
;;2025;1;347569.98
;;2025;1;5991535.39
;;2025;1;1159307.21
;;2025;1;495571.32
;;2025;1;9100976.83
;;2025;1;129826.11
;;2025;1;6687822.87
;;2025;1;440534.5
;;2025;1;3685984.35
;;2025;1;1009509.83
;;2025;1;245203.46
;;2025;1;4275167.46
;;2025;1;21224.27
;;2025;1;3048207.95
;;2025;1;211480.82
;;2025;1;1459874.94
;;2025;1;395052.51
;;2025;1;57349.02
;;2025;1;3608382.5
;;2025;1;23517.38
;;2025;1;1320.0
;;2025;1;604927.15
;;2025;1;217082.78
;;2025;1;13796.0
;;2025;1;69880.54
;;2025;1;22599.17
;;2025;1;80144.88
;;2025;1;67940.21
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;1447186.15
;;2025;1;17449837.31
;;2025;1;2680091.22
;;2025;1;173999.27
;;2025;1;1568278.83
;;2025;1;1306154.96
;;2025;1;2135285.82
;;2025;1;253.2
;;2025;1;2603.26
;;2025;1;1947.66
;;2025;1;8502.35
;;2025;1;333.71
;;2025;1;4288553.94
;;2025;1;2233161.98
;;2025;1;272758.74
;;2025;1;2628281.49
;;2025;1;2839452.21
;;2025;1;1709657.16
;;2025;1;427349.82
;;2025;1;7865823.8
;;2025;1;12439025.3
;;2025;1;2342228.16
;;2025;1;988.53
;;2025;1;33772.36
;;2025;1;36924.46
;;2025;1;56039.74
;;2025;1;3167.78
;;2025;1;15608.06
;;2025;1;8862.64
;;2025;1;39478.5
;;2025;1;893.32
;;2025;1;172987.8
;;2025;1;539.78
;;2025;1;274.44
;;2025;1;1565.57
;;2025;1;23133.33
;;2025;1;8355.03
;;2025;1;9363794.72
;;2025;1;4072410.62
;;2025;1;849348.52
;;2025;1;13614160.37
;;2025;1;1213393.1
;;2025;1;379804.47
;;2025;1;296301.75
;;2025;1;5704.09
;;2025;1;634567.77
;;2025;1;527327.5
;;2025;1;215032.73
;;2025;1;41665.11
;;2025;1;681835.8
;;2025;1;30030.71
;;2025;1;119477.34
;;2025;1;487.33
;;2025;1;92708.69
;;2025;1;500.0
;;2025;1;74738.92
;;2025;1;17296.88
;;2025;1;21455.93
;;2025;1;1900.0
;;2025;1;38908.6
;;2025;1;9600.0
;;2025;1;84373.58
;;2025;1;24436579.97
;;2025;1;150130.69
;;2025;1;36155108.43
;;2025;1;74764.9
;;2025;1;166389.43
;;2025;1;261545.74
;;2025;1;2049668.71
;;2025;1;278779.03
;;2025;1;489022.59
;;2025;1;24651078.92
;;2025;1;5285755.83
;;2025;1;5004648.64
;;2025;1;151718.16
;;2025;1;28789.44
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;6103501.29
;;2025;1;3542.86
;;2025;1;7104599.71
;;2025;1;2023564.51
;;2025;1;1194.39
;;2025;1;2395160.66
;;2025;1;674485.91
;;2025;1;398.11
;;2025;1;798344.76
;;2025;1;30799.5
;;2025;1;18.18
;;2025;1;36455.35
;;2025;1;127977.48
;;2025;1;1490205.11
;;2025;1;879.58
;;2025;1;1763858.1
;;2025;1;12582696.1
;;2025;1;48663.96
;;2025;1;49488.05
;;2025;1;1004356.42
;;2025;1;4431266.54
;;2025;1;94089.02
;;2025;1;56995.75
;;2025;1;11435844.91
;;2025;1;372575.66
;;2025;1;180264.75
;;2025;1;112220.17
;;2025;1;0.0
;;2025;1;1968.32
;;2025;1;30501.74
;;2025;1;77513.23
;;2025;1;255552.73
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;27394.2
;;2025;1;67755.32
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;376454.29
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;16982.18
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
;;2025;1;0.0
